season,season_type,week,player_display_name,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2017,REG,0,Michael Thomas,WR,NO,5.666180555555554,2.5862177227778376,9.338175675675675,41.292448714960955,104,148,70.27027027027027,1245.0,5,4.63201923076923,4.130792209392553,0.5012270213766774,00-0032765,Michael,Thomas,13,M.Thomas
2017,REG,0,Will Fuller,WR,HOU,5.663265306122447,2.705984039935879,15.5922,14.476039453943168,28,50,56.00000000000001,423.0,7,3.914285714285714,4.332863198178983,-0.418577483893269,00-0033127,William,Fuller,15,W.Fuller V
2017,REG,0,Adam Thielen,WR,MIN,5.663257575757576,2.670579420191459,10.801901408450705,38.38830534053112,91,142,64.08450704225352,1276.0,4,4.968021978021977,4.424703580402629,0.5433183976193483,00-0030035,Adam,Thielen,19,A.Thielen
2017,REG,0,Vernon Davis,TE,WAS,5.659803921568627,3.2963730103991913,10.593478260869565,17.351516877937616,43,69,62.31884057971014,648.0,3,7.436279069767441,6.103926854881387,1.3323522148860532,00-0024221,Vernon,Davis,85,V.Davis
2017,REG,0,Charles Clay,TE,BUF,5.653174603174603,3.088536025256968,6.726081081081079,12.3252663875056,49,74,66.21621621621621,558.0,2,5.752448979591837,5.312849029461332,0.43959995013050523,00-0028112,Charles,Clay,85,C.Clay
2017,REG,0,Allen Hurns,WR,JAX,5.648363636363635,2.5082365397118855,9.800357142857141,13.65944229295051,39,56,69.64285714285714,484.0,2,4.870256410256411,4.63035509625081,0.23990131400560166,00-0030821,Allen,Hurns,88,A.Hurns
2017,REG,0,Seth DeValve,TE,CLE,5.643333333333334,2.8659127511961477,8.736551724137932,9.44361821482219,33,58,56.896551724137936,395.0,1,5.288484848484848,5.475104497617057,-0.18661964913220874,00-0033080,Seth,DeValve,87,S.DeValve
2017,REG,0,Donte Moncrief,WR,IND,5.606304347826088,2.246897484139677,14.078085106382979,17.788405960743834,26,47,55.319148936170215,391.0,2,3.1850000000000005,3.1063918177773853,0.07860818222261523,00-0031339,Donte,Moncrief,10,D.Moncrief
2017,REG,0,Davante Adams,WR,GB,5.586637931034483,2.771406813635473,9.447008547008545,27.93404804868555,74,117,63.24786324786324,885.0,10,5.029459459459459,4.211989648088006,0.8174698113714527,00-0031381,Davante,Adams,17,D.Adams
2017,REG,0,Jermaine Kearse,WR,NYJ,5.575567010309279,2.8397812445667885,8.93529411764706,24.239361702127656,65,102,63.725490196078425,810.0,5,5.120923076923077,4.5133445306528515,0.6075785462702257,00-0029159,Jermaine,Kearse,10,J.Kearse
2017,REG,0,Cameron Brate,TE,TB,5.573499999999999,2.6600422787996623,9.347792207792208,11.87436382623156,48,77,62.33766233766234,591.0,6,3.6804166666666673,3.6592106599530836,0.021206006713583747,00-0031273,Cameron,Brate,84,C.Brate
2017,REG,0,Hunter Henry,TE,LAC,5.537924528301887,2.98855544057249,9.301612903225807,12.121122953627822,45,62,72.58064516129032,579.0,4,4.89511111111111,4.215831367755408,0.6792797433557016,00-0033090,Hunter,Henry,86,H.Henry
2017,REG,0,Seth Roberts,WR,LV,5.516166666666666,2.705672461938661,9.445538461538462,13.634920106154993,43,65,66.15384615384615,455.0,1,2.923488372093023,3.122644073665859,-0.19915570157283602,00-0031166,Seth,Roberts,10,S.Roberts
2017,REG,0,Kelvin Benjamin,WR,BUF,5.493333333333333,1.9504383023769225,11.528846153846153,21.7941882164756,48,78,61.53846153846154,692.0,3,3.272708333333332,2.8249237241573755,0.44778460917595675,00-0031359,Kelvin,Benjamin,13,K.Benjamin
2017,REG,0,Keenan Allen,WR,LAC,5.488590604026846,2.7254565036639566,9.463899371069182,31.627156191609156,102,159,64.15094339622641,1393.0,6,5.271960784313726,4.977036013004192,0.29492477130953354,00-0030279,Keenan,Allen,13,K.Allen
2017,REG,0,Emmanuel Sanders,WR,DEN,5.465,2.3506222272271957,10.617173913043478,21.064640095232757,47,92,51.08695652173913,555.0,2,3.9989361702127657,3.082512121445229,0.9164240487675368,00-0027685,Emmanuel,Sanders,10,E.Sanders
2017,REG,0,Tyler Kroft,TE,CIN,5.437021276595744,2.8954494429932303,7.8062903225806455,11.82464952871446,42,62,67.74193548387096,404.0,7,4.889285714285714,3.9561775045269405,0.9331082097587737,00-0032214,Tyler,Kroft,81,T.Kroft
2017,REG,0,Julio Jones,WR,ATL,5.382587412587412,2.4175501485237443,14.415472972972974,46.000314791536866,88,148,59.45945945945946,1444.0,3,5.854545454545454,4.382244076842652,1.4723013777028013,00-0027944,Quintorris,Jones,11,Ju.Jones
2017,REG,0,Zay Jones,WR,BUF,5.338750000000001,2.6575956571781445,13.003243243243242,23.827907356826774,27,74,36.486486486486484,316.0,2,2.911481481481482,2.945204915679708,-0.03372343419822599,00-0033891,Isaiah,Jones,11,Z.Jones
2017,REG,0,Corey Coleman,WR,CLE,5.328771929824562,2.3468480836183008,14.66948275862069,15.856713146742113,23,58,39.6551724137931,305.0,2,1.365652173913043,2.2043838659574555,-0.8387316920444126,00-0032966,Corey,Coleman,19,C.Coleman
2017,REG,0,Mike Evans,WR,TB,5.322615384615383,2.055764188000272,14.164632352941178,31.780065757890206,71,136,52.20588235294118,1004.0,5,2.0833802816901414,2.2858956210030557,-0.2025153393129142,00-0031408,Mike,Evans,13,M.Evans
2017,REG,0,Austin Hooper,TE,ATL,5.233809523809523,3.7041527087827357,6.251538461538463,8.76133842461929,49,65,75.38461538461539,526.0,3,5.690408163265306,4.9591446855198456,0.7312634777454603,00-0032392,Austin,Hooper,81,A.Hooper
2017,REG,0,Jack Doyle,TE,IND,5.223802816901408,3.359864535723192,4.867222222222223,14.131898797473976,80,108,74.07407407407408,690.0,4,4.477625,4.6979451021799274,-0.2203201021799277,00-0030181,John,Doyle,84,J.Doyle
2017,REG,0,Brandin Cooks,WR,NE,5.215982142857143,2.652710996192712,15.142017543859652,32.86203272896187,65,114,57.01754385964912,1082.0,7,3.9243076923076927,4.368593528933371,-0.4442858366256779,00-0031236,Brandin,Cooks,14,B.Cooks
2017,REG,0,DeVante Parker,WR,MIA,5.1961458333333335,2.305629449215283,12.288229166666667,24.874013722488606,57,96,59.375,670.0,1,4.002105263157895,3.5041070600191353,0.49799820313875953,00-0031547,DeVante,Parker,11,D.Parker
2017,REG,0,Sterling Shepard,WR,NYG,5.152317073170732,2.405087116482038,8.786071428571429,16.916391041553496,59,84,70.23809523809523,731.0,2,5.47457627118644,3.473925062860653,2.0006512083257872,00-0032385,Sterling,Shepard,87,S.Shepard
2017,REG,0,Zach Ertz,TE,PHI,5.148829787234043,2.9331736204186303,7.755000000000001,16.2153068847336,74,110,67.27272727272727,824.0,8,3.8504054054054055,4.071207992306777,-0.2208025869013719,00-0030061,Zachary,Ertz,86,Z.Ertz
2017,REG,0,George Kittle,TE,SF,5.1382352941176475,2.9689281601745035,7.101746031746033,9.13383608458307,43,63,68.25396825396825,515.0,2,6.645348837209302,5.1702720569548335,1.4750767802544686,00-0033288,George,Kittle,85,G.Kittle
2017,REG,0,Alshon Jeffery,WR,PHI,5.100769230769232,1.759199985989594,14.499583333333334,33.074055699070655,57,120,47.5,789.0,9,3.948771929824561,2.920116406592894,1.028655523231667,00-0029137,Alshon,Jeffery,17,A.Jeffery
2017,REG,0,Mohamed Sanu,WR,ATL,5.095813953488373,2.745771288449904,7.626770833333333,15.786364351798952,67,96,69.79166666666666,703.0,5,4.052089552238806,3.602217760588583,0.4498717916502235,00-0029632,Mohamed,Sanu,12,M.Sanu
2017,REG,0,Dez Bryant,WR,DAL,5.056384615384615,2.381976065729743,11.793939393939391,37.8074220865481,69,132,52.27272727272727,838.0,6,4.3936231884057975,3.1263327113086166,1.267290477097181,00-0027902,Dez,Bryant,88,D.Bryant
2017,REG,0,Stephen Anderson,TE,HOU,5.0424999999999995,2.255192261324664,9.822692307692307,9.48432091979976,25,52,48.07692307692308,342.0,1,4.3020000000000005,4.6720478139350465,-0.37004781393504604,00-0032725,Stephen,Anderson,89,S.Anderson
2017,REG,0,Kamar Aiken,WR,IND,5.036428571428571,2.1372950325926747,10.07318181818182,11.915573155683171,15,44,34.090909090909086,133.0,0,3.2146666666666674,3.564283167375188,-0.3496165007085206,00-0028497,Kamar,Aiken,17,K.Aiken
2017,REG,0,Jared Cook,TE,LV,5.02661971830986,2.7806130564009,8.954767441860463,17.102723830462928,54,86,62.7906976744186,688.0,2,4.467962962962962,4.429205256220275,0.03875770674268697,00-0027061,Jared,Cook,87,J.Cook
2017,REG,0,Josh Doctson,WR,WAS,5.016578947368421,2.2290052861010374,14.246538461538462,26.378720979917386,35,78,44.871794871794876,502.0,6,4.018857142857144,3.388526128598003,0.6303310142591405,00-0032760,Joshua,Doctson,18,J.Doctson
2017,REG,0,David Njoku,TE,CLE,5.003461538461537,2.5715411998568753,9.730166666666666,10.880325919630844,32,60,53.333333333333336,386.0,4,5.2681249999999995,3.9320121342342187,1.3361128657657808,00-0033885,David,Njoku,85,D.Njoku
2017,REG,0,Demaryius Thomas,WR,DEN,4.982180451127819,2.3382506079590613,9.992857142857142,30.16997839148081,83,140,59.285714285714285,949.0,5,3.8119277108433733,3.707338143462846,0.10458956738052727,00-0027874,Demaryius,Thomas,88,D.Thomas
2017,REG,0,Michael Crabtree,WR,LV,4.980721649484535,2.1840389982293646,10.653366336633663,23.895754910778734,58,101,57.42574257425742,618.0,8,3.5055172413793105,3.0215185562096183,0.48399868516969224,00-0026986,Michael,Crabtree,15,M.Crabtree
2017,REG,0,A.J. Green,WR,CIN,4.909928057553957,2.3535551013233214,13.256293706293707,46.31376036510582,75,143,52.44755244755245,1078.0,8,4.626933333333333,3.758768605970799,0.8681647273625335,00-0027942,Adriel,Green,18,A.Green
2017,REG,0,Marcedes Lewis,TE,JAX,4.885142857142857,3.286086267344464,8.403541666666667,10.039373998227921,24,48,50.0,318.0,5,7.076249999999999,6.802863462036427,0.2733865379635718,00-0024243,Marcedes,Lewis,89,M.Lewis
2017,REG,0,Kyle Rudolph,TE,MIN,4.866428571428572,3.012533303920346,7.495679012345677,15.195198802703919,57,81,70.37037037037037,532.0,8,4.23982456140351,4.211258993971253,0.028565567432257133,00-0027981,Kyle,Rudolph,82,K.Rudolph
2017,REG,0,Jason Witten,TE,DAL,4.8415254237288154,2.477725934231039,7.418505747126437,15.674003268807176,63,87,72.41379310344827,560.0,5,1.7607936507936501,2.1948921814928504,-0.43409853069920024,00-0022127,Christopher,Witten,82,J.Witten
2017,REG,0,Sammy Watkins,WR,LAR,4.797428571428571,2.451605709477323,14.44157142857143,24.666870005490154,39,70,55.714285714285715,593.0,8,5.162307692307692,4.511659458528699,0.650648233778993,00-0031325,Samuel,Watkins,12,S.Watkins
2017,REG,0,Rashard Higgins,WR,CLE,4.7531914893617015,2.9709554834817307,9.7098,9.047959834058306,27,50,54.0,312.0,2,5.344444444444445,4.106988133446449,1.2374563109979961,00-0032977,Rashard,Higgins,81,R.Higgins
2017,REG,0,Antonio Gates,TE,LAC,4.678780487804878,2.644876514759424,8.567115384615388,9.363341537388,30,52,57.692307692307686,316.0,3,3.1759999999999993,3.0197829911558167,0.15621700884418255,00-0021547,Antonio,Gates,85,A.Gates
2017,REG,0,Julius Thomas,TE,MIA,4.674615384615384,3.204689305852042,7.46225806451613,9.755449565426416,41,62,66.12903225806451,388.0,3,4.031463414634145,4.643845454210994,-0.6123820395768487,00-0028067,Julius,Thomas,89,J.Thomas
2017,REG,0,DeAndre Hopkins,WR,HOU,4.634444444444444,2.088425301546051,13.578620689655171,43.87097253375718,96,174,55.172413793103445,1377.0,13,3.662083333333334,3.6404270974097845,0.02165623592354926,00-0030564,DeAndre,Hopkins,10,D.Hopkins
2017,REG,0,Rob Gronkowski,TE,NE,4.581704545454546,2.293365247994735,11.172857142857142,22.333632853846687,69,105,65.71428571428571,1084.0,8,5.9855072463768115,5.331924673379762,0.6535825729970499,00-0027656,Robert,Gronkowski,87,R.Gronkowski
2017,REG,0,Amari Cooper,WR,LV,4.454545454545456,2.637225118082157,11.267291666666667,24.021675161286744,48,96,50.0,680.0,7,6.64375,5.62078395603123,1.0229660439687702,00-0031544,Amari,Cooper,89,A.Cooper
2017,REG,0,Marvin Jones,WR,DET,4.256037735849056,2.1697052297159733,15.27429906542056,35.80104663873003,61,107,57.009345794392516,1101.0,9,3.9049180327868847,2.6806493860094824,1.2242686467774022,00-0029293,Marvin,Jones,11,M.Jones Jr.
2017,REG,0,Antonio Brown,WR,PIT,4.252173913043478,2.633107657030493,13.686012269938649,41.88507430459721,101,163,61.963190184049076,1533.0,9,5.1388118811881185,4.044194729752477,1.0946171514356413,00-0027793,Antonio,Brown,84,A.Brown
2018,REG,0,Josh Reynolds,WR,LAR,7.4906,3.012980894494583,12.90403846153846,13.654205778634232,29,52,55.769230769230774,402.0,5,4.755172413793105,4.231568178941847,0.5236042348512573,00-0033943,Joshua,Reynolds,83,J.Reynolds
2018,REG,0,DeSean Jackson,WR,TB,7.337777777777778,2.7365699466874687,19.107702702702703,21.423041318257088,41,74,55.4054054054054,774.0,4,4.554634146341463,4.29977456773574,0.25485957860572217,00-0026189,DeSean,Jackson,11,D.Jackson
2018,REG,0,Taywan Taylor,WR,TEN,7.127454545454546,3.2227428029791154,13.158928571428573,23.001960270192658,37,56,66.07142857142857,466.0,1,4.674864864864865,4.216796352956733,0.4580685119081327,00-0033911,Taywan,Taylor,13,T.Taylor
2018,REG,0,Taylor Gabriel,WR,CHI,6.972650602409638,3.4677611462782516,11.038494623655913,23.005470236401155,67,93,72.04301075268818,688.0,2,3.5632835820895523,3.8326335765065664,-0.2693499944170141,00-0031228,Taylor,Gabriel,18,T.Gabriel
2018,REG,0,Curtis Samuel,WR,CAR,6.7276923076923065,2.4194832850358883,12.164461538461536,19.152270591312934,39,65,60.0,494.0,5,2.9310256410256406,2.545113781936781,0.3859118590888597,00-0033282,Curtis,Samuel,10,C.Samuel
2018,REG,0,Cooper Kupp,WR,LAR,6.683414634146341,3.5412624492302016,8.598909090909093,9.623731510629163,40,55,72.72727272727273,566.0,6,7.749250000000001,5.7942574876180695,1.9549925123819314,00-0033908,Cooper,Kupp,18,C.Kupp
2018,REG,0,Keelan Cole,WR,JAX,6.647058823529412,2.87739486389453,9.690428571428573,18.319182033250144,38,70,54.285714285714285,491.0,1,3.8863157894736844,4.083272042090175,-0.19695625261649052,00-0033681,Keelan,Cole,84,K.Cole
2018,REG,0,Jordan Reed,TE,WAS,6.627878787878788,3.3169090188726873,6.619761904761904,13.368015905260808,54,84,64.28571428571429,558.0,2,4.490740740740741,4.2320146212128975,0.25872611952784386,00-0030472,Jordan,Reed,86,J.Reed
2018,REG,0,Tyler Lockett,WR,SEA,6.573623188405797,3.339030553751498,13.486999999999998,24.43695530068308,57,70,81.42857142857143,965.0,10,4.189473684210525,3.7110793148231,0.4783943693874253,00-0032211,Tyler,Lockett,16,T.Lockett
2018,REG,0,Maurice Harris,WR,WAS,6.5694871794871785,3.0630757555391246,10.495106382978726,11.858506646023812,28,47,59.57446808510638,304.0,0,3.358571428571428,4.307956177704412,-0.9493847491329839,00-0032362,Maurice,Harris,13,M.Harris
2018,REG,0,Quincy Enunwa,WR,NYJ,6.567777777777777,3.1436705680813573,7.290588235294116,10.727322691697658,38,68,55.88235294117647,450.0,1,7.6899999999999995,5.7990001986039745,1.890999801396025,00-0031023,Quincy,Enunwa,81,Q.Enunwa
2018,REG,0,Adam Humphries,WR,TB,6.538736842105264,3.5643503240060106,6.0735238095238095,9.662087533313231,76,105,72.38095238095238,816.0,5,5.7015789473684215,5.069306980756434,0.6322719666119871,00-0032009,Adam,Humphries,10,A.Humphries
2018,REG,0,Chris Conley,WR,KC,6.50375,3.258717255995559,9.54730769230769,9.40589369820658,32,52,61.53846153846154,334.0,5,4.289375000000001,3.4332824075748185,0.8560925924251821,00-0032128,Christian,Conley,17,C.Conley
2018,REG,0,Rashard Higgins,WR,CLE,6.470980392156863,3.00698939270794,11.221698113207546,11.250269552486126,39,53,73.58490566037736,572.0,4,4.1523076923076925,3.582686211520146,0.5696214807875464,00-0032977,Rashard,Higgins,81,R.Higgins
2018,REG,0,Kendrick Bourne,WR,SF,6.464062500000001,2.80630083086052,9.055074626865672,15.497026728788626,42,67,62.68656716417911,487.0,4,3.6423809523809534,3.648052674596732,-0.005671722215778718,00-0033307,Kendrick,Bourne,84,K.Bourne
2018,REG,0,Robby Anderson,WR,NYJ,6.439239130434784,2.3038998886495157,16.500638297872342,33.562048439132994,50,94,53.191489361702125,752.0,6,3.6433999999999993,3.624238880977121,0.019161119022878204,00-0032688,Robby,Anderson,11,R.Anderson
2018,REG,0,Jamison Crowder,WR,WAS,6.369999999999999,2.8953128855918826,9.103673469387756,10.724030743118984,29,49,59.183673469387756,388.0,2,7.638620689655172,5.028166449214257,2.610454240440915,00-0031941,Jamison,Crowder,80,J.Crowder
2018,REG,0,Robert Woods,WR,LAR,6.365916666666666,2.9766510596485283,11.288846153846151,29.862788468777907,86,130,66.15384615384615,1219.0,6,5.28546511627907,4.764846957742511,0.5206181585365588,00-0030431,Robert,Woods,17,R.Woods
2018,REG,0,Jermaine Kearse,WR,NYJ,6.351126760563381,2.673896583650929,9.326052631578946,15.336678589280032,37,76,48.68421052631579,371.0,1,3.666756756756756,3.1866600283594093,0.4800967283973465,00-0029159,Jermaine,Kearse,10,J.Kearse
2018,REG,0,Larry Fitzgerald,WR,ARI,6.338921568627452,2.2610111086412688,9.596964285714288,27.101045858420825,69,112,61.60714285714286,734.0,6,3.2155072463768106,2.539086636166959,0.6764206102098518,00-0022921,Larry,Fitzgerald,11,L.Fitzgerald
2018,REG,0,Laquon Treadwell,WR,MIN,6.316470588235296,2.8667062142826505,5.962264150943396,7.04771930450608,35,53,66.0377358490566,302.0,1,3.4097142857142866,2.846289917384272,0.5634243683300144,00-0032951,Laquon,Treadwell,11,L.Treadwell
2018,REG,0,Calvin Ridley,WR,ATL,6.315555555555555,3.168861894092877,10.042282608695652,17.68217294611654,64,92,69.56521739130434,821.0,10,5.79203125,5.96529107939447,-0.17325982939447027,00-0034837,Calvin,Ridley,18,C.Ridley
2018,REG,0,Robert Foster,WR,BUF,6.300000000000001,2.713103557130228,20.629069767441862,17.77505700922968,26,43,60.46511627906976,526.0,3,6.511538461538462,5.5715398844625685,0.9399985770758938,00-0034510,Robert,Foster,16,R.Foster
2018,REG,0,Golden Tate,WR,PHI,6.288712871287128,2.97512100877972,6.2765486725663715,17.74602356461754,74,113,65.48672566371681,789.0,4,5.785135135135135,3.9272931408627993,1.857841994272336,00-0027891,Golden,Tate,19,G.Tate
2018,REG,0,Marquez Valdes-Scantling,WR,GB,6.2870833333333325,3.3161160249948374,12.553835616438358,16.2632342971936,38,73,52.054794520547944,581.0,2,6.185789473684211,5.799869463063878,0.38592001062033265,00-0034272,Marquez,Valdes-Scantling,83,M.Valdes-Scantling
2018,REG,0,Danny Amendola,WR,MIA,6.279117647058823,3.2199118670754148,7.03886075949367,15.565813267345574,59,79,74.68354430379746,575.0,1,4.181525423728814,4.462121200735594,-0.28059577700677973,00-0026035,Daniel,Amendola,80,D.Amendola
2018,REG,0,Jimmy Graham,TE,GB,6.2510810810810815,2.9410835550333534,9.28685393258427,14.667842654277386,55,89,61.79775280898876,636.0,2,5.087454545454546,4.40236600819168,0.6850885372628657,00-0027696,Jimmy,Graham,80,J.Graham
2018,REG,0,Chris Godwin,WR,TB,6.244831460674157,2.589310148656954,11.90242105263158,17.131675714331163,59,95,62.10526315789474,842.0,7,4.583898305084746,3.5929689562764504,0.990929348808296,00-0033921,Rod,Godwin,12,C.Godwin
2018,REG,0,Chris Hogan,WR,NE,6.243061224489796,4.085806710119161,12.028727272727274,15.244692078327274,35,55,63.63636363636363,532.0,3,5.9794285714285715,6.091129669889794,-0.11170109846122234,00-0028237,Chris,Hogan,15,C.Hogan
2018,REG,0,Nelson Agholor,WR,PHI,6.238292682926829,3.4452432646504945,10.473711340206185,23.08179901488576,64,97,65.97938144329896,743.0,4,5.975156250000001,5.1817518617759015,0.7934043882240998,00-0031549,Nelson,Agholor,13,N.Agholor
2018,REG,0,Julian Edelman,WR,NE,6.227065217391303,3.253567722120477,7.700925925925926,19.16474258826566,74,108,68.51851851851852,850.0,6,4.979864864864865,4.657301597325515,0.3225632675393504,00-0027150,Julian,Edelman,11,J.Edelman
2018,REG,0,Christian Kirk,WR,ARI,6.217812500000001,2.7124752117236675,9.758676470588236,16.73146551289421,43,68,63.23529411764706,590.0,3,5.437209302325582,4.379806617399019,1.0574026849265623,00-0034775,Christian,Kirk,13,C.Kirk
2018,REG,0,Odell Beckham,WR,NYG,6.211965811965811,2.9700903750109457,11.487016129032257,33.29865672967679,77,124,62.096774193548384,1052.0,6,4.538571428571428,4.449483492944707,0.08908793562672113,00-0031235,Odell,Beckham,13,O.Beckham
2018,REG,0,Zay Jones,WR,BUF,6.180816326530612,2.7567293241341324,12.684117647058825,25.925272822728346,56,102,54.90196078431373,652.0,7,2.5748214285714277,2.3350276007734156,0.23979382779801206,00-0033891,Isaiah,Jones,11,Z.Jones
2018,REG,0,Kenny Stills,WR,MIA,6.1745,2.364326201132394,16.4134375,29.40504649561356,37,64,57.8125,553.0,6,3.6597297297297304,2.8665924552496946,0.7931372744800358,00-0030085,Kenneth,Stills,10,K.Stills
2018,REG,0,Tajae Sharpe,WR,TEN,6.156363636363636,3.0912748421832053,11.235319148936169,16.483125444806532,26,47,55.319148936170215,316.0,2,3.451538461538462,2.8649804684217375,0.5865579931167244,00-0032778,Tajae,Sharpe,19,T.Sharpe
2018,REG,0,Emmanuel Sanders,WR,DEN,6.150212765957448,3.246848462389276,9.338979591836734,20.92940824031704,71,98,72.44897959183673,866.0,4,4.592394366197183,4.130715498728198,0.46167886746898557,00-0027685,Emmanuel,Sanders,10,E.Sanders
2018,REG,0,Dede Westbrook,WR,JAX,6.128426966292135,3.5126726115132967,8.463069306930695,23.08417322919704,66,101,65.34653465346535,715.0,5,5.739848484848484,4.624369947480398,1.1154785373680864,00-0033839,Decrick,Westbrook,12,D.Westbrook
2018,REG,0,Seth Roberts,WR,LV,6.122115384615385,3.2284164571947667,8.56734375,14.92308613481972,45,64,70.3125,494.0,2,5.227333333333333,4.433120034245918,0.7942132990874153,00-0031166,Seth,Roberts,10,S.Roberts
2018,REG,0,D.J. Moore,WR,CAR,6.1129999999999995,2.8879945235781297,9.014024390243902,17.90385714700952,55,82,67.07317073170732,788.0,2,7.929818181818183,4.711260973195302,3.2185572086228804,00-0034827,Denniston,Moore,12,D.Moore
2018,REG,0,Rob Gronkowski,TE,NE,6.083559322033899,2.6262426283317932,12.03375,19.965020945955285,47,72,65.27777777777779,682.0,3,4.641702127659574,4.195671522583348,0.44603060507622594,00-0027656,Robert,Gronkowski,87,R.Gronkowski
2018,REG,0,Evan Engram,TE,NYG,6.080517241379311,4.422359424302674,5.093906250000001,7.621294084093494,45,64,70.3125,577.0,3,8.967333333333334,6.6091049814622655,2.3582283518710687,00-0033881,Evan,Engram,88,E.Engram
2018,REG,0,Zach Ertz,TE,PHI,6.079917355371902,3.241403232048913,7.278653846153846,25.797224595139863,116,156,74.35897435897436,1163.0,8,3.346896551724138,3.8274464688868495,-0.48054991716271145,00-0030061,Zachary,Ertz,86,Z.Ertz
2018,REG,0,Corey Davis,WR,TEN,6.079245283018868,3.0511981039825167,10.254732142857142,35.850782235207454,65,112,58.03571428571429,891.0,4,4.34553846153846,3.659694965550988,0.6858434959874722,00-0033871,Corey,Davis,84,C.Davis
2018,REG,0,Gerald Everett,TE,LAR,6.040750000000001,3.8657170267183245,6.583265306122449,6.5640954681328605,32,49,65.3061224489796,313.0,3,4.467500000000001,4.350000834347496,0.11749916565250551,00-0033895,Gerald,Everett,81,G.Everett
2018,REG,0,Amari Cooper,WR,DAL,5.981960784313726,2.9015131355453416,9.911775700934578,28.86474481797596,75,107,70.09345794392523,1005.0,7,5.7434666666666665,3.778653827782158,1.9648128388845083,00-0031544,Amari,Cooper,19,A.Cooper
2018,REG,0,Ian Thomas,TE,CAR,5.964324324324324,3.4405284318322824,6.286530612244898,7.461413996570132,36,49,73.46938775510205,333.0,2,4.4366666666666665,4.47529019332817,-0.03862352666150315,00-0034365,Ian,Thomas,80,I.Thomas
2018,REG,0,Jarius Wright,WR,CAR,5.955272727272729,3.2343276829872982,5.723220338983051,8.179118504810532,43,59,72.88135593220339,447.0,1,5.013720930232557,4.886592772357037,0.12712815787551968,00-0029572,Jarius,Wright,13,J.Wright
2018,REG,0,Demaryius Thomas,WR,HOU,5.919294117647059,3.021092108367718,10.37561797752809,21.117155931203392,59,89,66.29213483146067,677.0,5,4.931016949152543,4.21439086828141,0.7166260808711327,00-0027874,Demaryius,Thomas,87,De.Thomas
2018,REG,0,Stefon Diggs,WR,MIN,5.915244755244755,2.7294859721141442,8.889664429530203,29.541541398660044,102,149,68.45637583892618,1021.0,9,4.3420588235294115,3.677371442292711,0.6646873812367007,00-0031588,Stefon,Diggs,14,S.Diggs
2018,REG,0,Donte Moncrief,WR,JAX,5.912808988764045,2.246120902864039,12.847191011235953,30.87900098302922,48,89,53.93258426966292,672.0,3,5.139166666666666,3.331130816337429,1.808035850329237,00-0031339,Donte,Moncrief,10,D.Moncrief
2018,REG,0,T.Y. Hilton,WR,IND,5.899745762711864,2.305236259585714,11.323333333333334,27.56058033803697,76,120,63.33333333333333,1270.0,6,6.1763157894736835,5.355797857095663,0.8205179323780207,00-0029608,Eugene,Hilton,13,T.Hilton
2018,REG,0,Cole Beasley,WR,DAL,5.899390243902439,2.8663641794932837,7.404137931034481,16.158332392670353,65,87,74.71264367816092,672.0,3,3.414153846153846,3.86549365790482,-0.45133981175097393,00-0029000,Cole,Beasley,11,C.Beasley
2018,REG,0,Sterling Shepard,WR,NYG,5.886262626262626,3.1383422819390634,10.377009345794391,25.956957373492738,66,107,61.6822429906542,872.0,4,5.155454545454546,4.550699441860211,0.6047551035943348,00-0032385,Sterling,Shepard,87,S.Shepard
2018,REG,0,Tyreek Hill,WR,KC,5.855714285714284,3.1487175958362723,14.804014598540146,38.42517686020561,87,137,63.503649635036496,1479.0,12,6.379655172413794,4.846703825849509,1.5329513465642846,00-0033040,Tyreek,Hill,10,T.Hill
2018,REG,0,Jordy Nelson,WR,LV,5.804216867469879,2.721723652085742,9.045568181818181,21.664616356035534,63,88,71.5909090909091,739.0,3,4.138095238095238,3.6899927388544516,0.44810249924078605,00-0026176,Jordy,Nelson,82,J.Nelson
2018,REG,0,Marquise Goodwin,WR,SF,5.801904761904761,2.9575311744554456,14.221136363636363,15.98337624652608,23,44,52.27272727272727,395.0,4,5.914347826086956,3.8168419844219668,2.0975058416649897,00-0030068,Marquise,Goodwin,11,M.Goodwin
2018,REG,0,Ryan Switzer,WR,PIT,5.791142857142855,3.4665805538720518,3.1693181818181815,2.6693542057881636,36,44,81.81818181818183,253.0,1,4.081111111111111,4.627421632705382,-0.546310521594271,00-0033562,Ryan,Switzer,10,R.Switzer
2018,REG,0,Adam Thielen,WR,MIN,5.770486111111111,2.9030900433731257,9.596928104575163,32.748030653118384,113,153,73.8562091503268,1373.0,9,3.854867256637169,3.4277414371825494,0.42712581945461947,00-0030035,Adam,Thielen,19,A.Thielen
2018,REG,0,Kyle Rudolph,TE,MIN,5.7632258064516115,3.5472514047159645,6.874999999999998,12.573265056693991,64,82,78.04878048780488,634.0,4,4.02765625,3.737677266097048,0.2899789839029516,00-0027981,Kyle,Rudolph,82,K.Rudolph
